Date,Type,Check_case,AN,AP,AR,AS,BR,CH,CT,DL,DN,GA,GJ,HP,HR,JH,JK,KA,KL,LA,LD,MH,ML,MN,MP,MZ,NL,OR,PB,PY,RJ,SK,TG,TN,TR,UP,UT,WB
18-04-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-04-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-04-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-04-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-04-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-04-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-04-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-04-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-04-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-04-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-04-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-04-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-05-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-05-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-05-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-05-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-05-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-05-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-05-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-05-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-05-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-05-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-05-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-05-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-05-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-05-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-05-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-05-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-05-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-05-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-05-2020,total,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-06-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-06-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-06-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
05-06-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-06-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
07-06-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
08-06-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
09-06-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
11-06-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-06-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
12-06-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
13-06-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
14-06-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14-06-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
15-06-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,-1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
16-06-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,-1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
17-06-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,-1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
18-06-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
19-06-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
19-06-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
20-06-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
21-06-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
22-06-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
29-07-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-07-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31-07-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
01-08-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,16,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
04-08-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-08-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
26-08-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
08-09-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-30,0,0,0,0,1,0,0,20,0,0,0,0,3,0,0,0,0,0,0,0,2,0,13,0
08-10-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-10-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
10-10-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
11-10-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
13-10-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0
14-10-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,3,0,0,24,0,0,0,0,7,0,0,0,0,0,0,0,0,0,58,0
15-10-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,0
15-10-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,25,0,0,0,0,8,0,0,0,0,0,0,0,0,0,93,0
16-10-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
16-10-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,8,0,0,21,0,0,0,0,11,0,0,0,0,0,0,0,0,0,82,0
17-10-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,11,0,0,21,0,0,0,0,7,0,0,0,0,0,0,0,0,0,82,0
18-10-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,0,20,0,0,0,0,7,0,0,0,0,0,0,0,0,0,98,0
19-10-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15,0,0,21,0,0,0,0,8,0,0,0,0,0,0,0,0,0,111,0
20-10-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
20-10-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,0,0,21,0,0,0,0,6,0,0,0,0,0,0,0,0,0,117,0
21-10-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,21,0,0,0,0,6,0,0,0,0,0,0,0,0,0,98,0
24-10-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,17,0
29-10-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,0,0,47,0,0,0,0,10,0,0,0,0,0,0,0,0,0,40,0
30-10-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,4,0,0,49,0,0,0,0,9,0,0,0,0,0,0,0,0,0,56,0
10-11-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0
13-11-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,55,1,0,0,0,6,0,0,0,0,1,0,0,0,0,51,0
14-11-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,50,1,0,0,0,9,0,0,0,0,0,0,0,0,0,68,0
19-11-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0
20-11-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0
22-11-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,38,-3,0,0,0,6,0,0,0,0,2,0,0,0,0,38,0
23-11-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,11,0
23-11-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,36,-3,0,0,0,5,0,0,0,0,2,0,0,0,0,39,0
24-11-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,38,-3,0,0,0,4,0,0,0,0,2,0,0,0,0,38,0
25-11-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,38,-3,0,0,0,2,0,0,0,0,2,0,0,0,0,40,0
26-11-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
26-11-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,61,-3,0,0,0,2,0,0,0,0,2,0,0,0,0,36,0
27-11-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,60,0,0,0,0,1,0,0,0,0,2,0,0,0,0,36,0
28-11-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,55,0,0,0,0,-1,0,0,0,0,2,0,0,0,0,37,0
29-11-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
29-11-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,0
30-11-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0
30-11-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,53,0,0,0,0,2,0,0,0,0,2,0,0,0,0,36,0
01-12-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,0
01-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,53,0,0,0,0,3,0,0,0,0,2,0,0,0,0,72,0
02-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,50,0,0,0,0,3,0,0,0,0,3,0,0,0,0,88,0
03-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,26,0,0,0,0,4,0,0,0,0,3,0,0,0,0,119,0
04-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,23,0,0,0,0,4,0,0,0,0,3,0,0,0,0,136,0
05-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,22,0,0,0,0,6,0,0,0,0,4,0,0,0,0,164,0
06-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,18,0,0,0,0,6,0,0,0,0,7,0,0,0,0,182,0
07-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,9,0,0,19,0,0,0,0,7,0,0,0,0,5,0,0,0,0,197,0
12-12-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
12-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,14,0,0,0,0,10,0,0,0,0,4,0,0,0,0,131,0
13-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,15,0,0,0,0,11,0,0,0,0,1,0,0,0,0,108,0
14-12-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0
14-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,13,0,0,0,0,13,0,0,0,0,1,0,0,0,0,101,0
15-12-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
15-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,0,0,16,0,0,0,0,12,0,0,0,0,1,0,0,0,0,98,0
16-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,16,0,0,19,0,0,0,0,6,0,0,0,0,1,0,0,0,0,93,0
17-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,23,0,0,0,0,4,0,0,0,0,-1,0,0,0,0,87,0
18-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,26,0,0,0,0,4,0,0,0,0,0,0,0,0,0,84,0
19-12-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
19-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,0,0,27,0,0,0,0,4,0,0,0,0,0,0,0,0,0,86,0
20-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,0,0,26,0,0,0,0,2,0,0,0,0,0,0,0,0,0,91,0
21-12-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
21-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,26,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,93,0
22-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,15,0,0,24,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,92,0
23-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,16,0,0,21,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,91,0
24-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,17,0,0,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100,0
25-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,16,0,0,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100,0
26-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,13,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99,0
27-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,11,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0
30-12-2020,delta,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
30-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,84,0
31-12-2020,delta7,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,0
06-01-2021,delta,other,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
08-01-2021,delta,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
12-01-2021,delta,other,0,0,0,0,0,0,0,0,0,0,0,-35,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
12-01-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-35,0,0,0,0,12,0,0,19,0,0,0,0,8,0,0,0,0,0,0,0,0,0,35,0
13-01-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-34,0,0,0,0,13,0,0,18,0,0,0,0,6,0,0,0,0,0,0,0,0,0,33,0
14-01-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-34,0,0,0,0,17,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,0
15-01-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-35,0,0,0,0,19,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
16-01-2021,delta,other,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
16-01-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-36,0,0,0,0,21,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
17-01-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-36,0,0,0,0,18,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,0
18-01-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-36,0,0,0,0,17,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
10-02-2021,delta,other,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,2,0,0,7,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,7,0
10-02-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,9,0,3,38,0,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0
11-02-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,13,0,3,-79,0,0,0,0,2,0,0,0,0,1,0,0,0,0,27,0
12-02-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,14,0,1,-77,0,0,0,0,2,0,0,0,0,1,0,0,0,0,27,0
13-02-2021,delta,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0
13-02-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,14,0,1,-78,0,0,0,0,2,0,0,0,0,1,0,0,0,0,31,0
14-02-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,15,0,1,-84,0,0,0,0,2,0,0,0,0,1,0,0,0,0,33,0
15-02-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,13,0,1,-89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,0
16-02-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,10,0,0,-95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54,0
17-02-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,-96,0,0,0,0,1,0,0,0,0,1,0,0,0,0,53,0
18-02-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,17,0,0,0,0,2,0,0,0,0,1,0,0,0,0,55,0
19-02-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,16,0,0,0,0,2,0,0,0,0,1,0,0,0,0,65,0
14-03-2021,delta,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14-03-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0
15-03-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0
16-03-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
17-03-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0
18-03-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0
19-03-2021,delta7,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
20-03-2021,delta,other,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
